Date (yyyymmddhhmm),CO2 (ppm)
200306041958,378.75
200306042005,378.73
200306042005,378.68
200306061957,379.57
200306061957,379.51
200306111945,379.51
200306111945,379.48
200306112000,378.6
200306112000,378.59
200306131952,378.77
200306131952,378.71
200306172006,378.52
200306172006,378.4
200306172016,378.52
200306172016,378.67
200306202017,378.2
200306202017,378.26
200306251949,378.82
200306251949,378.86
200306252018,378.74
200306252018,378.81
200306272014,378.27
200306272014,378.11
200307021958,376.77
200307021958,376.76
200307022024,377.23
200307022024,377.18
200307091949,375.81
200307091949,375.87
200307092000,376.75
200307092000,375.98
200307161947,376.71
200307161947,376.52
200307162000,376.74
200307301945,376.17
200307301945,376.15
200307302002,376.15
200307302002,376.26
200308061958,375.38
200308061958,375.4
200308062017,375.36
200308062017,375.4
200308131958,375.29
200308131958,375.15
200308132016,375.1
200308132016,375.11
200308201937,374.72
200308201937,374.78
200308202000,374.65
200308202000,374.64
200308271955,374.54
200308271955,374.58
200308272008,373.97
200308272008,374.07
200309031956,373.48
200309031956,373.45
200309032015,373.37
200309032015,373.44
200309101956,372.74
200309101956,372.76
200309102013,372.53
200309102013,372.61
200309171945,372.9
200309171945,372.58
200309172011,372.5
200309172011,372.58
200309241950,373.52
200309241950,373.44
200309242012,373.32
200309242012,373.39
200310011949,373.58
200310011949,373.49
200310012000,373.5
200310012000,373.4
200310082010,373.09
200310082010,372.92
200310082021,372.91
200310082021,372.85
200310151956,372.66
200310151956,372.62
200310152019,372.52
200310152019,372.6
200310221952,373.67
200310221952,373.63
200310222000,373.57
200310222000,373.77
200310291956,373.46
200310291956,373.41
200310292001,373.37
200310292001,373.33
200311051952,374.94
200311051952,374.9
200311121953,375.43
200311121953,375.18
200311122001,375.26
200311122001,375.15
200311191958,376.01
200311191958,375.93
200311192004,375.92
200311192004,376
200311261955,375.41
200311261955,375.25
200311262019,375.27
200311262019,375.29
200312031954,375.33
200312031954,375.24
200312032014,375.31
200312032014,375.18
200312101950,376.32
200312101950,376.29
200312102107,376.32
200312102107,376.2
200312172004,375.99
200312172004,375.94
200312172019,376.23
200312172019,376.08
200312241956,376.6
200312241956,376.57
200312242003,376.97
200312242003,376.41
200312312010,376.61
200312312010,376.5
200312312112,376.57
200312312112,376.6
200401071957,376.48
200401071957,376.54
200401072016,376.58
200401072016,376.42
200401142000,376.72
200401142000,376.86
200401142019,376.64
200401142019,376.66
200401211954,377.22
200401211954,377.06
200401212014,377.11
200401212014,377.08
200401281958,377.71
200401281958,377.73
200401282016,377.69
200401282016,377.63
200402041954,378.08
200402041954,377.91
200402042012,377.96
200402042012,377.88
200402111957,380.53
200402111957,380.54
200402112016,380.43
200402112016,380.42
200402181952,378.16
200402181952,378.12
200402182012,378.1
200402182012,378.13
200402251959,377.66
200402251959,377.74
200402252017,377.64
200402252017,377.72
200403031953,378.45
200403031953,378.37
200403032013,378.35
200403032013,378.32
200403101956,380.16
200403101956,380.16
200403102023,380.15
200403102023,382.49
200403171957,380.43
200403171957,380.47
200403172015,380.06
200403172015,379.86
200403241958,378.71
200403241958,378.66
200403242016,378.87
200403242016,378.79
200403311952,380.96
200403311952,380.9
200403312000,381.19
200403312000,381.18
200404072001,381.23
200404072001,381.23
200404072009,380.88
200404072009,380.8
200404141948,380.62
200404141948,380.6
200404142018,380.68
200404142018,380.74
200404212012,381.61
200404212012,381.45
200404212016,381.56
200404212016,381.47
200404281956,380.75
200404281956,380.8
200404282014,380.84
200404282014,380.72
200405051954,382.16
200405051954,382.18
200405052015,381.7
200405052015,381.68
200405121954,380.39
200405121954,380.38
200405122013,380.26
200405122013,380.29
200405191956,379.51
200405191956,379.55
200405192002,379.59
200405192002,379.56
200405261957,381.43
200405261957,381.44
200405262014,381.48
200405262014,381.34
200406021950,380.7
200406021950,380.72
200406022017,380.68
200406022017,380.67
200406091950,380.54
200406091950,380.61
200406092015,380.46
200406092015,380.51
200406161953,380.19
200406161953,380.16
200406162014,379.89
200406162014,379.82
200406231955,379.65
200406231955,379.57
200406232000,379.45
200406232000,379.47
200406301951,379.63
200406301951,379.59
200406302015,379.38
200406302015,379.4
200407071947,379.1
200407071947,378.63
200407072012,378.77
200407072012,378.76
200407142010,376.77
200407142010,376.56
200407142014,376.56
200407142014,376.68
200407211956,376
200407211956,376.08
200407212014,376
200407212014,376.03
200407282019,376.26
200407282019,376.2
200407282202,376.8
200407282202,376.75
200408042004,377.32
200408042004,377.29
200408042007,377.02
200408042007,377.15
200408111958,376.53
200408111958,376.38
200408112014,376.38
200408112014,376.33
200408181954,375.69
200408182016,375.6
200408182016,375.56
200408251948,374.94
200408251948,374.8
200408252006,374.79
200408252006,374.72
200409011941,374.97
200409011941,374.97
200409081957,374.44
200409081957,374.39
200409082019,374.28
200409082019,374.35
200409150000,374.4
200409150000,374.42
200409151954,374.47
200409151954,374.54
200409221951,374.2
200409221951,374.17
200409222012,374.08
200409222012,374.07
200409291956,374.09
200409291956,374.21
200409292018,374.08
200409292018,374.05
200410061948,374.34
200410061948,374.23
200410062015,374.22
200410062015,374.21
200410131948,374.4
200410131948,374.44
200410132021,374.16
200410132021,374.17
200410201949,375.16
200410201949,375.31
200410202012,374.7
200410202012,374.68
200410271944,375.32
200410271944,375.32
200411021956,375.47
200411021956,375.48
200411022016,375.8
200411022016,375.8
200411101953,376.26
200411101953,376.23
200411102020,376.42
200411102020,376.2
200411171958,376.83
200411171958,376.77
200411172020,377.07
200411172020,377.1
200411241957,376.83
200411241957,376.9
200411242020,377.07
200411242020,377.09
200412011957,377.62
200412011957,377.6
200412012024,441.16
200412012024,377.77
200412081950,377.67
200412081950,377.66
200412082002,377.29
200412082002,377.38
200412151952,377.47
200412151952,377.45
200412152024,377.49
200412152024,377.47
200412221950,377.95
200412221950,377.72
200412222020,377.92
200412222020,377.92
200412291956,378.12
200412291956,377.97
200412292013,378.01
200412292013,378.02
200501051952,378.48
200501051952,378.38
200501052020,378.47
200501052020,378.35
200501122118,379.34
200501122118,379.25
200501122134,379.36
200501122134,379.27
200501191956,378.68
200501191956,378.63
200501192016,378.56
200501192016,378.78
200501261956,379
200501261956,379.03
200501262001,379.02
200501262001,378.92
200502021955,379.8
200502021955,379.75
200502022018,379.77
200502022018,379.68
200502091955,379.27
200502091955,379.22
200502092001,379.23
200502092001,379.25
200502161958,380.56
200502161958,380.57
200502162021,380.67
200502162021,380.67
200502231956,381.3
200502231956,381.18
200502232020,381.06
200502232020,381
200503021957,382.37
200503021957,382.65
200503022002,382.28
200503022002,382.09
200503091959,379.57
200503091959,379.65
200503092022,379.61
200503092022,379.66
200503161959,382.34
200503161959,382.45
200503162008,382.37
200503162008,382.37
200503231958,380.77
200503231958,380.86
200503232020,380.62
200503232020,380.64
200503301956,382.8
200503301956,382.62
200503302002,382.42
200503302002,382.24
200504061956,383.02
200504061956,383.07
200504062020,382.96
200504062020,382.93
200504131957,381.91
200504131957,381.93
200504132016,381.93
200504132016,381.85
200504191938,382.52
200504191938,382.54
200504192017,382.65
200504192017,382.75
200504272012,382.26
200504272012,382.35
200504272022,382.44
200504272022,382.31
200505042010,381.81
200505042010,381.66
200505042024,381.54
200505042024,381.52
200505111956,382.53
200505111956,382.46
200505112016,382.36
200505112016,382.32
200505182005,383.04
200505182005,382.97
200505182005,382.69
200505182005,382.56
200505182017,382.61
200505182017,382.62
200505251955,383.5
200505251955,383.46
200505252017,383.55
200505252017,383.58
200506012009,383.57
200506012009,383.33
200506012009,383.53
200506012009,383.39
200506012020,383.41
200506012020,383.32
200506081956,382.65
200506081956,382.56
200506082014,382.61
200506082014,382.54
200506152006,382.42
200506152006,382.25
200506152011,382.18
200506152011,382.26
200506221957,382
200506221957,382.16
200506222015,382.09
200506222015,382.15
200506292001,381.06
200506292001,381.13
200506292014,381.06
200506292014,381.12
200507061958,381.63
200507061958,381.68
200507062004,381.58
200507062004,381.61
200507131958,381.78
200507131958,381.7
200507132006,381.79
200507132006,381.6
200507201941,380.91
200507201941,380.89
200507202000,380.63
200507202000,380.61
200507261942,380.57
200507261942,380.68
200507262002,380.32
200507262002,380.39
200508032005,379.8
200508032005,379.75
200508032025,379.71
200508032025,379.75
200508102006,378.54
200508102006,378.56
200508102014,378.5
200508102014,378.55
200508161948,379.54
200508161948,379.58
200508162017,379.51
200508162017,379.46
200508241957,378.09
200508241957,377.92
200508242005,378.16
200508242005,377.98
200508312003,378.18
200508312003,378.12
200508312011,378.15
200508312011,380.06
200509072002,378.23
200509072002,378.19
200509072011,378.12
200509072011,378.18
200509141959,376.41
200509141959,376.47
200509142009,376.39
200509142009,376.47
200509212005,375.9
200509212005,375.91
200509212011,375.86
200509212011,376.14
200509281957,376.37
200509281957,376.41
200509282005,376.27
200509282005,376.29
200510052004,376.95
200510052004,376.95
200510052012,376.88
200510052012,376.85
200510122007,377.65
200510122007,377.66
200510122021,377.59
200510122021,377.63
200510192010,377.64
200510192010,377.64
200510192016,377.61
200510192016,377.66
200510262001,377.58
200510262001,377.63
200510262007,377.7
200510262007,377.63
200511021958,377.89
200511021958,378.03
200511022015,377.73
200511022015,377.68
200511091958,378.75
200511091958,378.66
200511092008,378.73
200511092008,378.76
200511162026,379.5
200511162026,379.33
200511162031,379.28
200511162031,379.15
200511232002,378.79
200511232002,378.77
200511232008,378.76
200511232008,378.68
200511302007,378.96
200511302007,378.9
200511302012,378.97
200511302012,379.03
200512071959,380.75
200512071959,380.7
200512072005,380.67
200512072005,380.58
200512142002,380.2
200512142002,380.04
200512142010,379.94
200512142010,379.94
200512212004,380.22
200512212004,380.24
200512212014,380.2
200512212014,380.19
200512282005,380.83
200512282005,380.81
200512282015,380.88
200512282015,381.01
200601042001,380.94
200601042001,380.93
200601042009,380.79
200601042009,380.79
200601112004,381.33
200601112004,381.39
200601112012,381.38
200601112012,381.39
200601181958,381.82
200601181958,381.85
200601182010,381.66
200601182010,381.85
200601251958,381.33
200601251958,381.33
200601252007,381.42
200601252007,381.37
200602011957,381.49
200602011957,381.5
200602012009,381.82
200602012009,381.91
200602081958,382.41
200602081958,382.45
200602082010,382.34
200602082010,382.46
200602151957,382.84
200602151957,382.91
200602152005,382.75
200602152005,382.76
200602222013,382.13
200602222013,382.11
200602222022,382.01
200602222022,382.15
200603012006,381.72
200603012006,381.77
200603012012,381.86
200603082016,383.61
200603082016,383.18
200603082024,383.17
200603082024,383.18
200603152006,382.96
200603152006,383.02
200603152012,382.96
200603152012,382.85
200603222006,383.11
200603222006,383.09
200603222016,382.96
200603222016,383.17
200603292002,382.58
200603292002,382.62
200603292010,382.75
200603292010,382.88
200604051958,384.43
200604051958,384.45
200604052005,384.37
200604052005,384.46
200604121957,385.53
200604121957,385.49
200604122006,385.81
200604122006,385.6
200604192002,385.33
200604192002,385.23
200604192008,385.57
200604192008,385.42
200604262001,385.31
200604262001,385.29
200604262013,385.51
200604262013,385.29
200605032007,385.57
200605032007,385.53
200605032030,385.32
200605032030,385.41
200605102000,385.72
200605102000,385.73
200605102007,385.81
200605102007,385.73
200605171957,385.82
200605171957,385.74
200605172011,385.75
200605172011,385.67
200605242012,385.89
200605242012,385.93
200605242021,385.97
200605242021,386.04
200605311942,385.14
200605311942,385.16
200605312014,385.14
200605312014,385.15
200606071957,384.61
200606071957,384.56
200606072005,384.59
200606072005,384.51
200606142007,384.23
200606142007,384.24
200606142017,384.22
200606142017,384.31
200606212016,384.02
200606212016,383.98
200606212022,384.01
200606212022,383.97
200606291947,383.68
200606291947,383.67
200606292009,383.76
200606292009,383.84
200607052018,382.77
200607052018,382.76
200607052025,382.91
200607052025,382.86
200607122001,382.38
200607122001,382.37
200607122016,382.27
200607122016,382.13
200607191955,382.59
200607191955,382.42
200607192019,382.43
200607192019,382.4
200607261950,382.39
200607261950,382.27
200607262013,382.28
200607262013,382.24
200608022017,381.57
200608022017,381.58
200608022023,381.6
200608022023,381.63
200608092002,380.65
200608092002,380.18
200608092015,379.97
200608092015,379.98
200608162004,380.35
200608162004,380.11
200608162015,380.15
200608162015,380.26
200608232005,379.12
200608232005,379.22
200608232014,379.21
200608232014,379.11
200608302002,379.86
200608302002,379.91
200608302010,380.17
200608302010,380.09
200609062006,378.58
200609062006,378.76
200609062013,378.42
200609062013,378.39
200609132008,379.27
200609132008,379.26
200609132013,379.13
200609132013,379.21
200609202007,378.86
200609202007,378.67
200609202019,378.68
200609202019,378.79
200609272039,378.58
200609272039,378.6
200609272059,378.72
200609272059,378.71
200610041952,378.84
200610041952,378.82
200610042009,379.09
200610042009,379.02
200610112006,378.93
200610112006,379.11
200610112014,379.02
200610112014,379.51
200610182025,379.74
200610182025,379.68
200610182030,379.71
200610182030,379.73
200610252013,379.81
200610252013,379.63
